location,date,population,new_cases,population_density,median_age,aged_70_older,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,smokers,hospital_beds_per_thousand,gdp_per_capita,life_expectancy,human_development_index,reproduction_rate,stringency_index,new_deaths
Albania,8/10/2020,2877800,125,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.12,57.41,1
Albania,8/11/2020,2877800,140,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.12,57.41,5
Albania,8/12/2020,2877800,141,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.12,57.41,3
Albania,8/13/2020,2877800,154,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.12,57.41,5
Albania,8/14/2020,2877800,146,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.1,57.41,6
Albania,8/15/2020,2877800,143,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.08,57.41,6
Albania,8/16/2020,2877800,120,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.06,57.41,3
Albania,8/17/2020,2877800,119,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.06,57.41,2
Albania,8/18/2020,2877800,155,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.08,57.41,2
Albania,8/19/2020,2877800,158,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.09,57.41,2
Albania,8/20/2020,2877800,155,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.09,57.41,4
Albania,8/21/2020,2877800,152,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.08,57.41,2
Albania,8/22/2020,2877800,156,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.07,57.41,5
Albania,8/23/2020,2877800,152,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.07,57.41,5
Albania,8/24/2020,2877800,178,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.06,57.41,4
Albania,8/25/2020,2877800,154,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.03,57.41,5
Albania,8/26/2020,2877800,168,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1,57.41,4
Albania,8/27/2020,2877800,156,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.96,57.41,3
Albania,8/28/2020,2877800,112,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.91,54.63,5
Albania,8/29/2020,2877800,84,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.88,54.63,4
Albania,8/30/2020,2877800,101,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.89,54.63,5
Albania,8/31/2020,2877800,133,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.91,54.63,4
Albania,9/1/2020,2877800,93,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.91,54.63,6
Albania,9/2/2020,2877800,122,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.95,54.63,6
Albania,9/3/2020,2877800,116,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.97,54.63,5
Albania,9/4/2020,2877800,123,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1,54.63,5
Albania,9/5/2020,2877800,135,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.04,54.63,6
Albania,9/6/2020,2877800,153,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.07,54.63,4
Albania,9/7/2020,2877800,151,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.08,54.63,3
Albania,9/8/2020,2877800,147,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.09,54.63,2
Albania,9/9/2020,2877800,151,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.09,54.63,1
Albania,9/10/2020,2877800,156,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.09,54.63,2
Albania,9/11/2020,2877800,161,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.09,54.63,3
Albania,9/12/2020,2877800,164,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.09,54.63,3
Albania,9/13/2020,2877800,168,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.07,54.63,4
Albania,9/14/2020,2877800,167,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.05,54.63,4
Albania,9/15/2020,2877800,152,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.03,54.63,2
Albania,9/16/2020,2877800,144,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1,54.63,3
Albania,9/17/2020,2877800,132,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.98,54.63,4
Albania,9/18/2020,2877800,125,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.98,54.63,6
Albania,9/19/2020,2877800,153,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.99,54.63,5
Albania,9/20/2020,2877800,159,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.99,54.63,4
Albania,9/21/2020,2877800,150,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.97,54.63,2
Albania,9/22/2020,2877800,131,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.95,54.63,3
Albania,9/23/2020,2877800,121,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.94,54.63,3
Albania,9/24/2020,2877800,134,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.94,54.63,0
Albania,9/25/2020,2877800,124,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.93,54.63,3
Albania,9/26/2020,2877800,108,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.93,54.63,2
Albania,9/27/2020,2877800,106,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.95,54.63,2
Albania,9/28/2020,2877800,132,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,0.98,54.63,3
Albania,9/29/2020,2877800,127,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1,54.63,4
Albania,9/30/2020,2877800,131,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.03,54.63,3
Albania,10/1/2020,2877800,157,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.07,54.63,1
Albania,10/2/2020,2877800,159,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.08,54.63,1
Albania,10/3/2020,2877800,152,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.09,54.63,3
Albania,10/4/2020,2877800,149,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.09,54.63,4
Albania,10/5/2020,2877800,144,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.09,54.63,4
Albania,10/6/2020,2877800,158,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.11,54.63,3
Albania,10/7/2020,2877800,162,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.12,54.63,4
Albania,10/8/2020,2877800,169,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.13,54.63,4
Albania,10/9/2020,2877800,167,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.14,54.63,2
Albania,10/10/2020,2877800,165,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.15,54.63,3
Albania,10/11/2020,2877800,168,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.16,54.63,4
Albania,10/12/2020,2877800,171,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.19,54.63,4
Albania,10/13/2020,2877800,182,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.22,54.63,5
Albania,10/14/2020,2877800,203,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.26,54.63,5
Albania,10/15/2020,2877800,257,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.31,54.63,5
Albania,10/16/2020,2877800,289,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.33,54.63,4
Albania,10/17/2020,2877800,273,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.32,54.63,5
Albania,10/18/2020,2877800,281,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.31,54.63,3
Albania,10/19/2020,2877800,295,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.3,54.63,3
Albania,10/20/2020,2877800,301,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.27,54.63,4
Albania,10/21/2020,2877800,297,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.25,54.63,4
Albania,10/22/2020,2877800,302,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.22,54.63,3
Albania,10/23/2020,2877800,306,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.2,54.63,4
Albania,10/24/2020,2877800,302,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.17,54.63,4
Albania,10/25/2020,2877800,299,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.15,54.63,4
Albania,10/26/2020,2877800,288,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.13,54.63,3
Albania,10/27/2020,2877800,284,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.12,54.63,7
Albania,10/28/2020,2877800,311,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.12,54.63,6
Albania,10/29/2020,2877800,275,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.11,54.63,6
Albania,10/30/2020,2877800,319,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.12,54.63,3
Albania,10/31/2020,2877800,241,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.12,54.63,7
Albania,11/1/2020,2877800,327,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.16,50.93,9
Albania,11/2/2020,2877800,321,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.19,50.93,9
Albania,11/3/2020,2877800,381,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.23,50.93,5
Albania,11/4/2020,2877800,396,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.26,50.93,4
Albania,11/5/2020,2877800,421,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.28,50.93,7
Albania,11/6/2020,2877800,489,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.3,50.93,6
Albania,11/7/2020,2877800,495,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.3,50.93,8
Albania,11/8/2020,2877800,501,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.29,50.93,2
Albania,11/9/2020,2877800,525,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.28,50.93,12
Albania,11/10/2020,2877800,563,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.26,50.93,8
Albania,11/11/2020,2877800,507,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.23,50.93,11
Albania,11/12/2020,2877800,410,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.21,65.74,8
Albania,11/13/2020,2877800,490,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.22,65.74,7
Albania,11/14/2020,2877800,532,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.24,65.74,7
Albania,11/15/2020,2877800,597,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.27,65.74,11
Albania,11/16/2020,2877800,602,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.29,65.74,8
Albania,11/17/2020,2877800,694,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.32,65.74,6
Albania,11/18/2020,2877800,711,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.33,65.74,9
Albania,11/19/2020,2877800,786,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.35,65.74,11
Albania,11/20/2020,2877800,836,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,15
Albania,11/21/2020,2877800,737,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,13
Albania,11/22/2020,2877800,565,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,14
Albania,11/23/2020,2877800,795,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,17
Albania,11/24/2020,2877800,744,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,19
Albania,11/25/2020,2877800,644,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,8
Albania,11/26/2020,2877800,656,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,10
Albania,11/27/2020,2877800,645,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,18
Albania,11/28/2020,2877800,545,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,16
Albania,11/29/2020,2877800,835,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,11
Albania,11/30/2020,2877800,557,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,12
Albania,12/1/2020,2877800,832,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,12
Albania,12/2/2020,2877800,705,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,17
Albania,12/3/2020,2877800,782,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,13
Albania,12/4/2020,2877800,801,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,18
Albania,12/5/2020,2877800,846,104.871,38,8.643,13.188,304.195,10.08,29.15,2.89,11803.431,78.57,0.785,1.36,65.74,19
Austria,1/23/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,1/24/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,1/25/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,1/26/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,1/27/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,1/28/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,1/29/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,1/30/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,1/31/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/1/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/2/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/3/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/4/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/5/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/6/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/7/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/8/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/9/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/10/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/11/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/12/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/13/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/14/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/15/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/16/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/17/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/18/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/19/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/20/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/21/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/22/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/23/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,0,0
Austria,2/24/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,2/25/2020,9006400,2,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,2/26/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,2/27/2020,9006400,1,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,2/28/2020,9006400,0,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,2/29/2020,9006400,6,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,3/1/2020,9006400,5,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,3/2/2020,9006400,4,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,3/3/2020,9006400,3,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,3/4/2020,9006400,8,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,3/5/2020,9006400,12,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,3/6/2020,9006400,14,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,3/7/2020,9006400,24,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,3/8/2020,9006400,25,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0,11.11,0
Austria,3/9/2020,9006400,27,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.76,19.44,0
Austria,3/10/2020,9006400,51,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.84,19.44,0
Austria,3/11/2020,9006400,64,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.89,30.56,0
Austria,3/12/2020,9006400,56,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.94,34.26,1
Austria,3/13/2020,9006400,202,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,3.07,48.15,0
Austria,3/14/2020,9006400,151,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.93,48.15,0
Austria,3/15/2020,9006400,205,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.81,48.15,0
Austria,3/16/2020,9006400,158,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.68,81.48,2
Austria,3/17/2020,9006400,314,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.62,81.48,0
Austria,3/18/2020,9006400,314,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.52,81.48,1
Austria,3/19/2020,9006400,367,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.43,81.48,2
Austria,3/20/2020,9006400,375,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.34,81.48,0
Austria,3/21/2020,9006400,426,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.28,81.48,2
Austria,3/22/2020,9006400,768,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.25,81.48,8
Austria,3/23/2020,9006400,892,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,2.14,81.48,5
Austria,3/24/2020,9006400,809,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,1.98,81.48,7
Austria,3/25/2020,9006400,305,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,1.81,81.48,2
Austria,3/26/2020,9006400,1321,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,1.74,81.48,19
Austria,3/27/2020,9006400,748,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,1.57,81.48,9
Austria,3/28/2020,9006400,614,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,1.42,81.48,10
Austria,3/29/2020,9006400,517,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,1.29,81.48,18
Austria,3/30/2020,9006400,830,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,1.2,81.48,22
Austria,3/31/2020,9006400,562,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,1.09,81.48,20
Austria,4/1/2020,9006400,531,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.99,81.48,18
Austria,4/2/2020,9006400,418,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.9,81.48,12
Austria,4/3/2020,9006400,395,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.83,81.48,10
Austria,4/4/2020,9006400,257,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.77,81.48,18
Austria,4/5/2020,9006400,270,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.73,81.48,18
Austria,4/6/2020,9006400,246,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.71,81.48,16
Austria,4/7/2020,9006400,342,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.7,81.48,23
Austria,4/8/2020,9006400,303,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.68,81.48,30
Austria,4/9/2020,9006400,302,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.66,81.48,22
Austria,4/10/2020,9006400,311,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.64,81.48,24
Austria,4/11/2020,9006400,251,106.749,44.4,13.748,19.202,145.183,6.35,29.65,7.37,45436.686,81.54,0.908,0.6,81.48,18
